Thật tồi tệ khi thái độ lại không hài lòng như vậy.,NEG,2
Tôi không hiểu sao thái độ lại có thể có đến thế.,NEG,2
hỗ trợ không hài lòng thất vọng.,NEG,1
Thật kém khi chất lượng lại cần phải cải thiện như vậy.,NEG,2
website này thật chậm chạp,NEG,2
Thật thảm hại khi người bán lại không nên mua như vậy.,NEG,2
hỗ trợ này thật bỏ đi,NEG,2
sản phẩm không nên mua kém.,NEG,1
chất lượng này thật kém,NEG,2
Tôi rất thảm hại về bảo hành.,NEG,2
Tôi rất thảm hại về chất lượng.,NEG,2
Tôi không hiểu sao chất lượng lại có thể là đến thế.,NEG,2
Tôi không hiểu sao cửa hàng lại có thể không tốt đến thế.,NEG,1
Thật dở tệ khi chính sách lại không hài lòng như vậy.,NEG,2
Tôi không hiểu sao trải nghiệm lại có thể quá đến thế.,NEG,2
Tôi rất dở tệ về chính sách.,NEG,1
Tôi không hiểu sao giá cả lại có thể không thể chấp nhận đến thế.,NEG,1
người bán làm tôi tệ hại.,NEG,1
Tôi rất tệ hại về bảo hành.,NEG,2
Tôi không hiểu sao đóng gói lại có thể rất đến thế.,NEG,2
chất lượng quá chậm chạp.,NEG,1
Thật xoàng khi dịch vụ lại gây ra như vậy.,NEG,1
dịch vụ này thật tồi tệ,NEG,2
Tôi rất xấu về người bán.,NEG,1
Tôi rất hỏng hóc về giá cả.,NEG,2
sản phẩm này thật tệ hại,NEG,2
giá cả không như mong đợi kém.,NEG,2
website quá xấu.,NEG,2
thái độ này thật kinh khủng,NEG,2
chính sách này thật bỏ đi,NEG,1
Tôi rất bỏ đi về đóng gói.,NEG,1
Thật bực mình khi hỗ trợ lại không thể chấp nhận như vậy.,NEG,2
Tôi không hiểu sao hỗ trợ lại có thể không như mong đợi đến thế.,NEG,2
Tôi không hiểu sao nhà sản xuất lại có thể khiến tôi đến thế.,NEG,1
Thật ghê tởm khi giá cả lại không nên mua như vậy.,NEG,1
Thật kinh khủng khi chính sách lại không hài lòng như vậy.,NEG,1
Tôi không hiểu sao hỗ trợ lại có thể cần phải cải thiện đến thế.,NEG,2
chất lượng này thật phiền phức,NEG,1
Tôi rất lừa đảo về sản phẩm.,NEG,2
Tôi rất phiền phức về giao hàng.,NEG,2
Tôi rất chậm chạp về giao hàng.,NEG,2
Thật kém khi cửa hàng lại làm tôi như vậy.,NEG,1
chính sách này thật chậm chạp,NEG,1
hỗ trợ không đáng mua chậm chạp.,NEG,2
Thật thất vọng khi người bán lại không tốt như vậy.,NEG,1
Thật kém chất lượng khi chất lượng lại có như vậy.,NEG,2
sản phẩm này thật dở tệ,NEG,1
Tôi không hiểu sao thái độ lại có thể có đến thế.,NEG,1
Thật dở khi cửa hàng lại có như vậy.,NEG,1
Thật xấu khi giá cả lại không tốt như vậy.,NEG,2
Tôi không hiểu sao giá cả lại có thể quá đến thế.,NEG,1
Tôi rất thất vọng về chính sách.,NEG,1
Tôi không hiểu sao người bán lại có thể không như mong đợi đến thế.,NEG,2
chất lượng không như mong đợi kém.,NEG,1
Tôi không hiểu sao trải nghiệm lại có thể không như mong đợi đến thế.,NEG,2
Tôi rất kém chất lượng về chất lượng.,NEG,1
Thật dở khi giá cả lại không đáng mua như vậy.,NEG,1
Thật xấu khi nhà sản xuất lại không tốt như vậy.,NEG,2
hỗ trợ này thật xấu,NEG,1
sản phẩm không như mong đợi rác rưởi.,NEG,1
giá cả này thật kinh khủng,NEG,2
nhà sản xuất không như mong đợi phiền phức.,NEG,2
giá cả này thật chậm chạp,NEG,2
Thật thảm hại khi đóng gói lại không thể chấp nhận như vậy.,NEG,1
người bán không đáng mua chậm chạp.,NEG,2
Tôi rất tồi tệ về chính sách.,NEG,1
nhà sản xuất này thật tồi tệ,NEG,1
Tôi rất kinh khủng về nhà sản xuất.,NEG,1
Tôi rất hỏng hóc về người bán.,NEG,1
nhà sản xuất không hài lòng kinh khủng.,NEG,1
Tôi không hiểu sao đóng gói lại có thể không đáng mua đến thế.,NEG,2
Tôi rất kinh khủng về trải nghiệm.,NEG,1
chính sách này thật lừa đảo,NEG,1
đóng gói này thật rác rưởi,NEG,1
Tôi không hiểu sao thái độ lại có thể không nên mua đến thế.,NEG,1
Thật dở khi dịch vụ lại khiến tôi như vậy.,NEG,2
dịch vụ không tốt dở tệ.,NEG,1
thái độ này thật không đáng tiền,NEG,1
sản phẩm quá ghê tởm.,NEG,1
cửa hàng có xấu.,NEG,1
Thật kinh khủng khi giá cả lại cần phải cải thiện như vậy.,NEG,1
chất lượng không hài lòng tệ hại.,NEG,1
đóng gói này thật thảm hại,NEG,1
dịch vụ thật kinh khủng.,NEG,2
Tôi rất bỏ đi về sản phẩm.,NEG,1
Thật thất vọng khi dịch vụ lại không đáng mua như vậy.,NEG,1
người bán không nên mua xấu.,NEG,1
website này thật hỏng hóc,NEG,1
Tôi không hiểu sao chất lượng lại có thể không hài lòng đến thế.,NEG,2
Thật dở khi dịch vụ lại thật như vậy.,NEG,1
giao hàng này thật kém,NEG,1
Tôi không hiểu sao website lại có thể gây ra đến thế.,NEG,2
nhà sản xuất cần phải cải thiện tệ hại.,NEG,1
Thật chậm chạp khi thái độ lại có như vậy.,NEG,1
Tôi không hiểu sao website lại có thể là đến thế.,NEG,2
giá cả này thật lừa đảo,NEG,1
nhà sản xuất này thật thất vọng,NEG,2
giao hàng này thật ghê tởm,NEG,1
giao hàng này thật kém chất lượng,NEG,2
Thật tệ hại khi cửa hàng lại cần phải cải thiện như vậy.,NEG,1
dịch vụ không đáng mua tệ hại.,NEG,2
Tôi không hiểu sao trải nghiệm lại có thể không như mong đợi đến thế.,NEG,1
dịch vụ này thật thảm hại,NEG,2
chính sách này thật bực mình,NEG,1
giá cả này thật rác rưởi,NEG,2
bảo hành không tốt lừa đảo.,NEG,1
Tôi không hiểu sao website lại có thể quá đến thế.,NEG,1
chính sách không tốt tệ hại.,NEG,1
Thật tệ hại khi thái độ lại không nên mua như vậy.,NEG,2
bảo hành là chậm chạp.,NEG,1
chính sách này thật rác rưởi,NEG,1
giá cả rất chậm chạp.,NEG,2
Thật dở tệ khi hỗ trợ lại quá như vậy.,NEG,1
Thật bực mình khi dịch vụ lại gây ra như vậy.,NEG,1
đóng gói này thật không đáng tiền,NEG,1
Tôi rất kém về giao hàng.,NEG,2
Tôi không hiểu sao hỗ trợ lại có thể không như mong đợi đến thế.,NEG,2
Tôi không hiểu sao giá cả lại có thể gây ra đến thế.,NEG,2
giá cả này thật không đáng tiền,NEG,1
trải nghiệm này thật rác rưởi,NEG,1
Tôi rất thảm hại về thái độ.,NEG,1
người bán này thật dở tệ,NEG,2
Tôi không hiểu sao cửa hàng lại có thể là đến thế.,NEG,1
Tôi không hiểu sao giao hàng lại có thể gây ra đến thế.,NEG,1
thái độ khiến tôi kém.,NEG,1
Thật tồi tệ khi nhà sản xuất lại quá như vậy.,NEG,2
Tôi không hiểu sao website lại có thể cần phải cải thiện đến thế.,NEG,1
hỗ trợ có lừa đảo.,NEG,1
Tôi không hiểu sao dịch vụ lại có thể rất đến thế.,NEG,2
Thật kém khi đóng gói lại quá như vậy.,NEG,2
Tôi không hiểu sao giá cả lại có thể gây ra đến thế.,NEG,2
Thật xấu khi giao hàng lại rất như vậy.,NEG,1
trải nghiệm không tốt dở tệ.,NEG,2
trải nghiệm này thật dở,NEG,2
thái độ không nên mua phiền phức.,NEG,2
giá cả này thật dở tệ,NEG,2
trải nghiệm này thật bực mình,NEG,2
Tôi không hiểu sao người bán lại có thể không đáng mua đến thế.,NEG,2
giao hàng không như mong đợi phiền phức.,NEG,2
Thật thảm hại khi đóng gói lại khiến tôi như vậy.,NEG,2
Thật chậm chạp khi chất lượng lại cần phải cải thiện như vậy.,NEG,2
chất lượng là hỏng hóc.,NEG,2
giá cả này thật tệ hại,NEG,1
thái độ này thật lừa đảo,NEG,1
Thật chậm chạp khi dịch vụ lại khiến tôi như vậy.,NEG,1
Thật bỏ đi khi sản phẩm lại không hài lòng như vậy.,NEG,2
Tôi không hiểu sao website lại có thể khiến tôi đến thế.,NEG,2
Tôi không hiểu sao dịch vụ lại có thể quá đến thế.,NEG,2
Tôi không hiểu sao chính sách lại có thể không tốt đến thế.,NEG,1
Tôi rất phiền phức về dịch vụ.,NEG,1
Thật kinh khủng khi chất lượng lại làm tôi như vậy.,NEG,1
Tôi rất ghê tởm về website.,NEG,1
Thật hỏng hóc khi giá cả lại gây ra như vậy.,NEG,2
trải nghiệm là tệ hại.,NEG,2
Tôi không hiểu sao bảo hành lại có thể rất đến thế.,NEG,2
Thật hỏng hóc khi sản phẩm lại thật như vậy.,NEG,2
Tôi rất kém chất lượng về đóng gói.,NEG,1
Thật kém khi chính sách lại quá như vậy.,NEG,2
thái độ không thể chấp nhận lừa đảo.,NEG,2
thái độ không đáng mua thất vọng.,NEG,1
chính sách là dở.,NEG,1
đóng gói không nên mua tệ hại.,NEG,2
Tôi rất chậm chạp về chất lượng.,NEG,2
Thật tồi tệ khi nhà sản xuất lại khiến tôi như vậy.,NEG,2
Tôi rất dở tệ về giao hàng.,NEG,2
đóng gói này thật thảm hại,NEG,2
nhà sản xuất khiến tôi ghê tởm.,NEG,1
Thật lừa đảo khi thái độ lại không như mong đợi như vậy.,NEG,1
Tôi rất bực mình về người bán.,NEG,2
Tôi rất lừa đảo về sản phẩm.,NEG,2
Thật xoàng khi dịch vụ lại không hài lòng như vậy.,NEG,2
Tôi rất thảm hại về đóng gói.,NEG,2
Tôi không hiểu sao người bán lại có thể có đến thế.,NEG,2
Tôi rất phiền phức về thái độ.,NEG,1
dịch vụ này thật lừa đảo,NEG,2
sản phẩm này thật thảm hại,NEG,2
bảo hành này thật phiền phức,NEG,2
cửa hàng là hỏng hóc.,NEG,2
trải nghiệm không tốt tệ hại.,NEG,1
Tôi không hiểu sao giao hàng lại có thể quá đến thế.,NEG,2
Tôi rất dở tệ về giá cả.,NEG,2
Tôi không hiểu sao đóng gói lại có thể không thể chấp nhận đến thế.,NEG,1
Thật tệ hại khi dịch vụ lại không đáng mua như vậy.,NEG,1
giá cả không tốt thảm hại.,NEG,2
Thật không đáng tiền khi giá cả lại rất như vậy.,NEG,1
người bán này thật lừa đảo,NEG,2
hỗ trợ này thật thảm hại,NEG,2
Tôi rất không đáng tiền về đóng gói.,NEG,1
Tôi rất tệ hại về chính sách.,NEG,2
Tôi rất xoàng về sản phẩm.,NEG,2
Tôi rất xấu về đóng gói.,NEG,1
sản phẩm này thật ghê tởm,NEG,1
Tôi rất dở tệ về thái độ.,NEG,1
Tôi không hiểu sao giao hàng lại có thể là đến thế.,NEG,2
Tôi không hiểu sao sản phẩm lại có thể không nên mua đến thế.,NEG,2
đóng gói không đáng mua không đáng tiền.,NEG,1
đóng gói là thất vọng.,NEG,1
Tôi không hiểu sao chính sách lại có thể không như mong đợi đến thế.,NEG,2
Tôi không hiểu sao cửa hàng lại có thể không thể chấp nhận đến thế.,NEG,2
giá cả này thật hỏng hóc,NEG,2
Tôi không hiểu sao giá cả lại có thể có đến thế.,NEG,2
thái độ này thật không đáng tiền,NEG,2
dịch vụ có dở tệ.,NEG,2
Thật xoàng khi chính sách lại có như vậy.,NEG,2
Thật thất vọng khi cửa hàng lại là như vậy.,NEG,1
Tôi rất kém chất lượng về chất lượng.,NEG,2
Thật dở tệ khi bảo hành lại không nên mua như vậy.,NEG,1
giao hàng này thật hỏng hóc,NEG,1
Tôi rất xấu về hỗ trợ.,NEG,1
nhà sản xuất này thật bực mình,NEG,2
Tôi rất thất vọng về cửa hàng.,NEG,2
dịch vụ này thật xấu,NEG,2
giao hàng thật xoàng.,NEG,1
Tôi không hiểu sao chính sách lại có thể không tốt đến thế.,NEG,2
thái độ này thật dở,NEG,2
Thật phiền phức khi thái độ lại thật như vậy.,NEG,1
sản phẩm khiến tôi thất vọng.,NEG,2
người bán này thật xoàng,NEG,2
Thật dở tệ khi giao hàng lại không tốt như vậy.,NEG,2
Thật ghê tởm khi bảo hành lại thật như vậy.,NEG,2
Thật không đáng tiền khi chính sách lại quá như vậy.,NEG,2
Thật bỏ đi khi cửa hàng lại không hài lòng như vậy.,NEG,1
Thật ghê tởm khi giá cả lại không tốt như vậy.,NEG,1
Thật tồi tệ khi người bán lại khiến tôi như vậy.,NEG,2
Thật không đáng tiền khi nhà sản xuất lại không hài lòng như vậy.,NEG,1
Tôi không hiểu sao đóng gói lại có thể quá đến thế.,NEG,2
giá cả làm tôi bực mình.,NEG,2
Tôi rất dở về website.,NEG,1
Thật hỏng hóc khi bảo hành lại gây ra như vậy.,NEG,1
đóng gói này thật lừa đảo,NEG,2
dịch vụ không nên mua thất vọng.,NEG,1
Tôi không hiểu sao nhà sản xuất lại có thể không thể chấp nhận đến thế.,NEG,1
Tôi rất bỏ đi về trải nghiệm.,NEG,1
Tôi không hiểu sao đóng gói lại có thể thật đến thế.,NEG,2
trải nghiệm này thật xoàng,NEG,2
dịch vụ không tốt xoàng.,NEG,2
Tôi rất dở về chất lượng.,NEG,1
Tôi không hiểu sao người bán lại có thể có đến thế.,NEG,1
thái độ này thật phiền phức,NEG,2
hỗ trợ không thể chấp nhận không đáng tiền.,NEG,2
dịch vụ này thật tệ hại,NEG,1
nhà sản xuất có chậm chạp.,NEG,1
Thật kém khi người bán lại không như mong đợi như vậy.,NEG,1
đóng gói này thật thảm hại,NEG,2
Tôi rất tệ hại về người bán.,NEG,1
hỗ trợ khiến tôi lừa đảo.,NEG,1
bảo hành thật kinh khủng.,NEG,1
trải nghiệm không như mong đợi chậm chạp.,NEG,1
chất lượng có rác rưởi.,NEG,1
Tôi rất bỏ đi về sản phẩm.,NEG,2
Tôi không hiểu sao dịch vụ lại có thể không như mong đợi đến thế.,NEG,2
Tôi không hiểu sao dịch vụ lại có thể không hài lòng đến thế.,NEG,1
chất lượng quá tồi tệ.,NEG,2
giá cả này thật lừa đảo,NEG,2
Thật kinh khủng khi bảo hành lại không như mong đợi như vậy.,NEG,1
Tôi rất thất vọng về cửa hàng.,NEG,2
bảo hành cần phải cải thiện chậm chạp.,NEG,1
Tôi rất thảm hại về chất lượng.,NEG,1
chính sách gây ra xấu.,NEG,2
website không như mong đợi dở.,NEG,2
Thật kém chất lượng khi đóng gói lại khiến tôi như vậy.,NEG,2
chính sách không thể chấp nhận lừa đảo.,NEG,1
Tôi rất ghê tởm về dịch vụ.,NEG,1
trải nghiệm này thật tệ hại,NEG,2
website gây ra không đáng tiền.,NEG,2
Tôi không hiểu sao nhà sản xuất lại có thể gây ra đến thế.,NEG,2
thái độ này thật kém,NEG,1
Tôi rất xấu về hỗ trợ.,NEG,2
cửa hàng khiến tôi ghê tởm.,NEG,2
Thật kinh khủng khi thái độ lại làm tôi như vậy.,NEG,1
giá cả này thật tồi tệ,NEG,1
Tôi không hiểu sao sản phẩm lại có thể không như mong đợi đến thế.,NEG,2
trải nghiệm này thật kinh khủng,NEG,2
Tôi rất kém chất lượng về trải nghiệm.,NEG,2
Tôi rất tồi tệ về dịch vụ.,NEG,2
Thật lừa đảo khi website lại cần phải cải thiện như vậy.,NEG,1
Tôi không hiểu sao chất lượng lại có thể không tốt đến thế.,NEG,1
Tôi không hiểu sao chất lượng lại có thể không như mong đợi đến thế.,NEG,1
Tôi rất tồi tệ về dịch vụ.,NEG,1
Thật xấu khi chính sách lại không tốt như vậy.,NEG,2
dịch vụ không tốt tồi tệ.,NEG,2
sản phẩm làm tôi bực mình.,NEG,1
đóng gói này thật phiền phức,NEG,2
Tôi rất xoàng về sản phẩm.,NEG,2
cửa hàng này thật kém chất lượng,NEG,2
chính sách này thật bực mình,NEG,1
Thật không đáng tiền khi đóng gói lại khiến tôi như vậy.,NEG,1
Tôi rất kém chất lượng về giá cả.,NEG,2
sản phẩm có thảm hại.,NEG,2
đóng gói này thật xoàng,NEG,1
Tôi rất hỏng hóc về giao hàng.,NEG,2
bảo hành không thể chấp nhận xấu.,NEG,1
chất lượng không đáng mua dở.,NEG,2
Tôi rất tệ hại về hỗ trợ.,NEG,1
Thật kém khi đóng gói lại không nên mua như vậy.,NEG,2
Tôi rất chậm chạp về thái độ.,NEG,1
Tôi rất kém chất lượng về sản phẩm.,NEG,2
Tôi không hiểu sao người bán lại có thể không đáng mua đến thế.,NEG,2
Tôi rất hỏng hóc về thái độ.,NEG,1
Tôi rất không đáng tiền về website.,NEG,1
thái độ không tốt dở tệ.,NEG,1
Thật bỏ đi khi hỗ trợ lại không nên mua như vậy.,NEG,2
bảo hành này thật xoàng,NEG,2
website này thật kém,NEG,2
giá cả này thật chậm chạp,NEG,1
Tôi rất kém về người bán.,NEG,1
bảo hành không đáng mua tồi tệ.,NEG,2
giá cả này thật rác rưởi,NEG,2
Tôi rất dở tệ về chất lượng.,NEG,2
Tôi không hiểu sao trải nghiệm lại có thể thật đến thế.,NEG,2
Thật kém khi bảo hành lại không nên mua như vậy.,NEG,2
thái độ này thật dở tệ,NEG,1
trải nghiệm rất ghê tởm.,NEG,1
giá cả này thật dở tệ,NEG,2
bảo hành này thật bực mình,NEG,1
Tôi rất dở về dịch vụ.,NEG,2
Tôi rất xoàng về đóng gói.,NEG,2
Thật ghê tởm khi trải nghiệm lại cần phải cải thiện như vậy.,NEG,1
hỗ trợ không hài lòng tồi tệ.,NEG,2
người bán không hài lòng hỏng hóc.,NEG,1
Tôi không hiểu sao dịch vụ lại có thể không tốt đến thế.,NEG,1
Tôi rất thảm hại về người bán.,NEG,1
Thật ghê tởm khi thái độ lại khiến tôi như vậy.,NEG,2
Thật xấu khi chất lượng lại làm tôi như vậy.,NEG,2
nhà sản xuất này thật ghê tởm,NEG,1
dịch vụ này thật dở tệ,NEG,2
nhà sản xuất này thật dở tệ,NEG,1
trải nghiệm này thật ghê tởm,NEG,1
Thật xấu khi giá cả lại không tốt như vậy.,NEG,2
giao hàng thật không đáng tiền.,NEG,1
thái độ không nên mua tồi tệ.,NEG,2
trải nghiệm này thật ghê tởm,NEG,1
Tôi không hiểu sao giá cả lại có thể không nên mua đến thế.,NEG,1
giá cả này thật thảm hại,NEG,2
giá cả này thật chậm chạp,NEG,1
đóng gói này thật kém chất lượng,NEG,2
dịch vụ này thật dở,NEG,1
chất lượng không tốt tồi tệ.,NEG,1
Tôi không hiểu sao cửa hàng lại có thể thật đến thế.,NEG,2
nhà sản xuất này thật không đáng tiền,NEG,2
sản phẩm thật xoàng.,NEG,2
hỗ trợ này thật kinh khủng,NEG,2
hỗ trợ có tồi tệ.,NEG,1
Tôi rất kém về giá cả.,NEG,1
Thật tồi tệ khi chất lượng lại là như vậy.,NEG,1
Thật không đáng tiền khi giao hàng lại không như mong đợi như vậy.,NEG,1
người bán này thật kém chất lượng,NEG,2
người bán rất ghê tởm.,NEG,2
Tôi rất bực mình về website.,NEG,1
cửa hàng này thật rác rưởi,NEG,1
sản phẩm không nên mua rác rưởi.,NEG,1
dịch vụ không như mong đợi kém.,NEG,1
hỗ trợ không hài lòng rác rưởi.,NEG,2
Tôi không hiểu sao dịch vụ lại có thể khiến tôi đến thế.,NEG,1
Thật tồi tệ khi dịch vụ lại cần phải cải thiện như vậy.,NEG,2
Thật dở khi nhà sản xuất lại có như vậy.,NEG,1
Tôi rất kém về giá cả.,NEG,1
Tôi rất thảm hại về dịch vụ.,NEG,2
thái độ này thật bực mình,NEG,2
người bán cần phải cải thiện dở tệ.,NEG,2
Thật tồi tệ khi giao hàng lại gây ra như vậy.,NEG,1
hỗ trợ này thật dở,NEG,2
dịch vụ có phiền phức.,NEG,2
Tôi rất hỏng hóc về chất lượng.,NEG,2
Tôi rất kinh khủng về hỗ trợ.,NEG,2
người bán cần phải cải thiện tệ hại.,NEG,2
thái độ không như mong đợi lừa đảo.,NEG,2
Thật tệ hại khi giao hàng lại cần phải cải thiện như vậy.,NEG,1
Tôi không hiểu sao trải nghiệm lại có thể không thể chấp nhận đến thế.,NEG,1
website quá dở tệ.,NEG,2
nhà sản xuất này thật bỏ đi,NEG,1
Tôi rất không đáng tiền về đóng gói.,NEG,2
bảo hành này thật thảm hại,NEG,1
chất lượng không nên mua ghê tởm.,NEG,1
giao hàng này thật tệ hại,NEG,1
trải nghiệm này thật dở tệ,NEG,1
giá cả này thật kém chất lượng,NEG,1
Thật chậm chạp khi sản phẩm lại không tốt như vậy.,NEG,1
giá cả thật rác rưởi.,NEG,1
Tôi rất rác rưởi về đóng gói.,NEG,1
Thật xấu khi bảo hành lại quá như vậy.,NEG,1
Tôi không hiểu sao dịch vụ lại có thể rất đến thế.,NEG,1
Tôi rất tệ hại về sản phẩm.,NEG,2
Tôi không hiểu sao hỗ trợ lại có thể khiến tôi đến thế.,NEG,2
người bán rất thất vọng.,NEG,1
Tôi rất bỏ đi về bảo hành.,NEG,2
